Year,Trade Balance(USD Billion),Trade to GDP Ratio,
2016,20.03919253,126.9
2017,21.91740708,133.16
2018,24.06510645,130.4
2019,27.48682356,123.03
2020,21.48816029,116.79
2021,27.02507787,134.04
2022,29.32707319,146.51
2023,20.38294382,132.06
